product_id,product_name,group,subgroup,brand,price,currency,discount_percentage,date
294938,Maquinilla confortglide + 4 recambios Gillette Venus estuche 1 unidad,perfumeria higiene salud,depilacion,Gillette,14.99,EUR,0,14-11-2023
284683,Maquinilla confortglide spa breeze recambio Gillette Venus blister 4 unidades,perfumeria higiene salud,depilacion,Gillette,14.99,EUR,0,14-11-2023
152409,Gel crema depilatorio corporal piel sensible Veet tubo 200 ml,perfumeria higiene salud,depilacion,Veet,4.99,EUR,0,14-11-2023
284682,Maquinilla confortglide spa breeze Gillette Venus blister 1 unidad,perfumeria higiene salud,depilacion,Gillette,7.99,EUR,0,14-11-2023
273754,Bandas de cera depilatoria corporal Veet caja 20 unidades,perfumeria higiene salud,depilacion,Veet,5.49,EUR,0,14-11-2023
289925,Maquinilla depilación 5 hojas formato viaje Imaqe caja 1 unidad,perfumeria higiene salud,depilacion,Imaqe,4.99,EUR,0,14-11-2023
276116,Crema depilatoria para axilas pieles sensibles Veet tubo 100 ml,perfumeria higiene salud,depilacion,Veet,4.99,EUR,0,14-11-2023
,,perfumeria higiene salud,depilacion,,,,,14-11-2023
133913,Frambuesas bandeja 125 g,frutas,frutas del bosque,,1.79,EUR,0,14-11-2023
190387,Arándano vaso 170 g,frutas,frutas del bosque,,2.99,EUR,0,14-11-2023
,,frutas,frutas del bosque,,,,,14-11-2023
21977,Filetes de pechuga de pollo Selección de Dia bandeja 450 g,carniceria,pollo,Selección de Dia,3.82,EUR,0,14-11-2023
275700,Longaniza de pollo Selección de Dia bandeja 400 g,carniceria,pollo,Selección de Dia,2.99,EUR,0,14-11-2023
4211,Jamoncitos de pollo familiar Selección de Dia bandeja 800 g,carniceria,pollo,Selección de Dia,3.75,EUR,0,14-11-2023
261367,Alas partidas de pollo Selección de Dia bandeja 600 g,carniceria,pollo,Selección de Dia,3.35,EUR,0,14-11-2023
17936,Pechugas enteras de pollo Selección de Dia bandeja 500 g,carniceria,pollo,Selección de Dia,3.7,EUR,0,14-11-2023
18036,Cuartos traseros de pollo Selección de Dia bandeja 650 g,carniceria,pollo,Selección de Dia,1.92,EUR,20,14-11-2023
198740,Filetes de pollo empanados bandeja 400 g,carniceria,pollo,,2.99,EUR,0,14-11-2023
261371,Pechuga de pollo entera formato familiar Selección de Dia bandeja 1000 g,carniceria,pollo,Selección de Dia,6.99,EUR,0,14-11-2023
6423,Pollo entero limpio Selección de Dia  bandeja 1900 g,carniceria,pollo,Selección de Dia,6.37,EUR,0,14-11-2023
41736,Filetes de contramuslo de pollo Selección de Dia bandeja 500 g,carniceria,pollo,Selección de Dia,3.75,EUR,0,14-11-2023
50844,Filetes de pechuga de pollo corte fino Selección de Dia bandeja 450 g,carniceria,pollo,Selección de Dia,4.05,EUR,0,14-11-2023
210927,Alas de pollo adobadas Selección de Dia bandeja 450 g,carniceria,pollo,Selección de Dia,2.79,EUR,0,14-11-2023
266078,Solomillo de pollo empanado Selección de Dia bandeja 500 g,carniceria,pollo,Selección de Dia,3.8,EUR,20,14-11-2023
105462,Tiras de pechuga de pollo asado La pila bandeja 125 g,carniceria,pollo,La pila,1.65,EUR,0,14-11-2023
172789,Pollo entero para asar Selección de Dia bandeja 2 kg,carniceria,pollo,Selección de Dia,7.99,EUR,0,14-11-2023
261388,Medio pollo troceado formato familiar Selección de Dia bandeja 800 g,carniceria,pollo,Selección de Dia,3.43,EUR,0,14-11-2023
261369,Cuarto trasero de pollo formato familiar Selección de Dia bandeja 1200 g,carniceria,pollo,Selección de Dia,4.07,EUR,0,14-11-2023
261354,Solomillo de pollo Selección de Dia bandeja 400 g,carniceria,pollo,Selección de Dia,3.6,EUR,0,14-11-2023
183637,Filetes de pechuga de pollo a las finas hierbas Selección de Dia bandeja 375 g,carniceria,pollo,Selección de Dia,3.29,EUR,0,14-11-2023
297329,Albóndigas de pollo Selección de Dia bandeja 420 g,carniceria,pollo,Selección de Dia,3.79,EUR,0,14-11-2023
,,carniceria,pollo,,,,,14-11-2023
105299,Ensalada 4 estaciones Vegecampo bolsa 250 g,verduras,verduras y ensaladas preparadas,Vegecampo,0.76,EUR,0,14-11-2023
105782,Canónigos Vegecampo bolsa 100 g,verduras,verduras y ensaladas preparadas,Vegecampo,1.05,EUR,0,14-11-2023
105301,Espinacas Vegecampo bolsa 300 g,verduras,verduras y ensaladas preparadas,Vegecampo,1.2,EUR,0,14-11-2023
163571,Surtido vegetal bandeja 1000 g,verduras,verduras y ensaladas preparadas,,1.99,EUR,0,14-11-2023
174055,Ensalada selección de brotes Vegecampo bolsa 100 g,verduras,verduras y ensaladas preparadas,Vegecampo,1.14,EUR,0,14-11-2023
272828,Lechuga iceberg lavada Vegecampo bolsa 250 g,verduras,verduras y ensaladas preparadas,Vegecampo,0.85,EUR,0,14-11-2023
212745,Rúcula Vegecampo bolsa 50 g,verduras,verduras y ensaladas preparadas,Vegecampo,0.72,EUR,0,14-11-2023
105300,Ensalada gourmet Vegecampo bolsa 175 g,verduras,verduras y ensaladas preparadas,Vegecampo,1.05,EUR,0,14-11-2023
278354,Tomate rallado natural La gergaleña tarrina 200 g,verduras,verduras y ensaladas preparadas,La gergaleña,1.29,EUR,0,14-11-2023
272831,Dúo canónigos y rúcula Vegecampo bolsa 100 g,verduras,verduras y ensaladas preparadas,Vegecampo,1.3,EUR,0,14-11-2023
272830,Brotes de espinaca baby Vegecampo bolsa 100 g,verduras,verduras y ensaladas preparadas,Vegecampo,1.11,EUR,0,14-11-2023
224474,Ensalada mezclum Vegecampo bolsa 150 g,verduras,verduras y ensaladas preparadas,Vegecampo,0.95,EUR,0,14-11-2023
212744,Acelga Vegecampo bolsa 300 g,verduras,verduras y ensaladas preparadas,Vegecampo,1.11,EUR,0,14-11-2023
272834,Ensalada César Al Punto bandeja 210 g,verduras,verduras y ensaladas preparadas,Al Punto,2.79,EUR,0,14-11-2023
272833,Verduras para microondas 3 ingredientes Vegecampo bolsa 300 g,verduras,verduras y ensaladas preparadas,Vegecampo,1.54,EUR,0,14-11-2023
105302,Ensalada variada Vegecampo bolsa 200 g,verduras,verduras y ensaladas preparadas,Vegecampo,0.95,EUR,0,14-11-2023
17962,Remolacha cocida al vacío bandeja 500 g,verduras,verduras y ensaladas preparadas,,0.95,EUR,0,14-11-2023
165759,Ensalada de la huerta Al Punto bandeja 400 g,verduras,verduras y ensaladas preparadas,Al Punto,2.19,EUR,0,14-11-2023
225257,Snack zanahoria bolsa 125 g,verduras,verduras y ensaladas preparadas,,0.95,EUR,0,14-11-2023
272835,"Ensalada de pasta, huevo y atún Al Punto tarrina 250 g",verduras,verduras y ensaladas preparadas,Al Punto,2.79,EUR,0,14-11-2023
,,verduras,verduras y ensaladas preparadas,,,,,14-11-2023
276318,Ternera en tacos añojo Selección de Dia bandeja 450 g,carniceria,vacuno,Selección de Dia,5.4,EUR,0,14-11-2023
181288,Filete 1ºa de ternera Selección de Dia bandeja 400 g,carniceria,vacuno,Selección de Dia,6,EUR,0,14-11-2023
170629,Escalopines de ternera Selección de Dia bandeja 350 g,carniceria,vacuno,Selección de Dia,5.25,EUR,0,14-11-2023
294355,Escalopín de vacuno extratierno Elpozo Extratiernos bandeja 600 g,carniceria,vacuno,Elpozo,8.99,EUR,0,14-11-2023
276321,Entrecot de lomo bajo de vacuno Selección de Dia bandeja 420 g,carniceria,vacuno,Selección de Dia,8.4,EUR,0,14-11-2023
211502,Entrecot de vacuno Selección de Dia bandeja 300 g,carniceria,vacuno,Selección de Dia,6.6,EUR,0,14-11-2023
276324,Carpaccio de vacuno marinado con queso Selección de Dia bandeja 110 g,carniceria,vacuno,Selección de Dia,3.89,EUR,0,14-11-2023
277913,Medallón de cadera vacuno Selección de Dia bandeja 235 g,carniceria,vacuno,Selección de Dia,3.99,EUR,0,14-11-2023
,,carniceria,vacuno,,,,,14-11-2023
129000,Natillas sabor vainilla Caprichoso pack 6 x 125 g,yogures y postres,natillas y flan,Caprichoso,1.59,EUR,0,14-11-2023
105814,Flan de vainilla Caprichoso pack 6 x 100 g,yogures y postres,natillas y flan,Caprichoso,0.99,EUR,0,14-11-2023
129001,Natillas sabor chocolate Caprichoso pack 6 x 125 g,yogures y postres,natillas y flan,Caprichoso,1.59,EUR,0,14-11-2023
3387,Flan de huevo con caramelo Caprichoso pack 4 x 100 g,yogures y postres,natillas y flan,Caprichoso,1.35,EUR,0,14-11-2023
113550,Natillas de vainilla con galleta Caprichoso pack 4 x 125 g,yogures y postres,natillas y flan,Caprichoso,1.25,EUR,0,14-11-2023
140493,Copa de chocolate y nata Caprichoso pack 4 x 115 g,yogures y postres,natillas y flan,Caprichoso,1.35,EUR,0,14-11-2023
124329,Flan de queso Caprichoso pack 4 x 100 g,yogures y postres,natillas y flan,Caprichoso,1.99,EUR,0,14-11-2023
219104,Natillas de chocolate con bizcocho Caprichoso pack 4 x 125 g,yogures y postres,natillas y flan,Caprichoso,1.59,EUR,0,14-11-2023
114672,Natillas con galleta Reina pack 4 x 125 g,yogures y postres,natillas y flan,Reina,1.59,EUR,0,14-11-2023
76114,Natillas de vainilla Danet pack 4 x 120 g,yogures y postres,natillas y flan,Danet,1.99,EUR,0,14-11-2023
27955,Copa de vainilla con caramelo y nata Caprichoso pack 4 x 115 g,yogures y postres,natillas y flan,Caprichoso,1.39,EUR,0,14-11-2023
180627,"Crema bombón 0,7% materia grasa Clesa pack 4 x 125 g",yogures y postres,natillas y flan,Clesa,1.85,EUR,0,14-11-2023
219105,Flan de café Caprichoso pack 4 x 120 g,yogures y postres,natillas y flan,Caprichoso,1.75,EUR,0,14-11-2023
215779,Flan de huevo al baño maría Reina pack 6 x 100 g,yogures y postres,natillas y flan,Reina,2.95,EUR,0,14-11-2023
11214,Copa de chocolate con nata vaso 200 g,yogures y postres,natillas y flan,,0.59,EUR,0,14-11-2023
131737,Natillas de vainilla Danet pack 8 x 120 g,yogures y postres,natillas y flan,Danet,3.85,EUR,0,14-11-2023
285680,Natillas sabor chocolate rico en proteínas Reina pack 4 x 125 g,yogures y postres,natillas y flan,Reina,2.69,EUR,0,14-11-2023
173384,Crema bombón original Clesa pack 4 x 125 g,yogures y postres,natillas y flan,Clesa,1.85,EUR,0,14-11-2023
165035,Copa de chocolate de nata Danone pack 2 x 110 g,yogures y postres,natillas y flan,Danone,1.59,EUR,0,14-11-2023
76121,Natillas de chocolate Danet pack 4 x 120 g,yogures y postres,natillas y flan,Danet,1.99,EUR,0,14-11-2023
,,yogures y postres,natillas y flan,,,,,14-11-2023
77955,Pan de molde formato familiar El molino de Dia bolsa 820 g,panes harinas y masas,pan de molde,El molino de Dia,1.25,EUR,0,14-11-2023
48666,Pan de molde blanco sin corteza El molino de Dia bolsa 450 g,panes harinas y masas,pan de molde,El molino de Dia,1.25,EUR,0,14-11-2023
266075,Pan de molde 100% integral familiar El molino de Dia bolsa 820 g,panes harinas y masas,pan de molde,El molino de Dia,1.25,EUR,0,14-11-2023
182644,Pan de hamburguesa maxi El molino de Dia bolsa 300 g,panes harinas y masas,pan de molde,El molino de Dia,0.9,EUR,0,14-11-2023
40381,Panecillos para perritos El molino de Dia bolsa 330 g,panes harinas y masas,pan de molde,El molino de Dia,0.95,EUR,0,14-11-2023
266137,Pan de molde blanco El molino de Dia bolsa 460 g,panes harinas y masas,pan de molde,El molino de Dia,0.85,EUR,0,14-11-2023
74397,Pan de molde 100% integral sin corteza El molino de Dia bolsa 450 g,panes harinas y masas,pan de molde,El molino de Dia,1.39,EUR,0,14-11-2023
266136,Pan de molde 100% integral El molino de Dia bolsa 460 g,panes harinas y masas,pan de molde,El molino de Dia,0.95,EUR,0,14-11-2023
208586,Pan de molde integral 15 cereales y semillas El molino de Dia bolsa 675 g,panes harinas y masas,pan de molde,El molino de Dia,1.79,EUR,0,14-11-2023
40380,Pan de hamburguesa El molino de Dia bolsa 220 g,panes harinas y masas,pan de molde,El molino de Dia,0.99,EUR,0,14-11-2023
230230,Pan de molde masa madre The rustik bakery bolsa 400 g,panes harinas y masas,pan de molde,The rustik bakery,2.75,EUR,0,14-11-2023
266120,Pan de molde especial tostadas El molino de Dia bolsa 820 g,panes harinas y masas,pan de molde,El molino de Dia,1.79,EUR,0,14-11-2023
67431,Pan de molde rústico El molino de Dia bolsa 600 g,panes harinas y masas,pan de molde,El molino de Dia,1.79,EUR,0,14-11-2023
230240,Pan de molde artesano Bimbo bolsa 550 g,panes harinas y masas,pan de molde,Bimbo,2.95,EUR,0,14-11-2023
297702,Pan de molde blanco grande Bimbo bolsa 430 g,panes harinas y masas,pan de molde,Bimbo,1.79,EUR,0,14-11-2023
29778,Pan de molde formato familiar Bimbo bolsa 700 g,panes harinas y masas,pan de molde,Bimbo,2.29,EUR,0,14-11-2023
57691,Pan de molde blanco sin corteza Bimbo bolsa 450 g,panes harinas y masas,pan de molde,Bimbo,2.49,EUR,0,14-11-2023
295947,Pan sottile cereales y semillas 8 unidades Dulcesol bolsa 310 g,panes harinas y masas,pan de molde,Dulcesol,1.65,EUR,0,14-11-2023
230231,Pan de molde masa madre con cereales The rustik bakery bolsa 400 g,panes harinas y masas,pan de molde,The rustik bakery,2.99,EUR,0,14-11-2023
66255,Pan de hamburguesas Bimbo bolsa 300 g,panes harinas y masas,pan de molde,Bimbo,2.35,EUR,0,14-11-2023
,,panes harinas y masas,pan de molde,,,,,14-11-2023
292170,Barritas para roedores de verdura y fruta Biozoo spray 112 g,mascotas,otros animales,Biozoo,1.69,EUR,0,14-11-2023
288261,Barritas con fruta para periquitos Biazoo bolsa 60 g,mascotas,otros animales,Biazoo,1.39,EUR,0,14-11-2023
,,mascotas,otros animales,,,,,14-11-2023
266129,Aceite de oliva virgen extra La Almazara del Olivar garrafa 3 l,aceites salsas y especias,aceites,La Almazara del Olivar,27.6,EUR,0,14-11-2023
49895,Aceite de oliva suave La Almazara del Olivar garrafa 5 l,aceites salsas y especias,aceites,La Almazara del Olivar,36.5,EUR,0,14-11-2023
107364,Aceite de oliva intenso La Almazara del Olivar garrafa 5 l,aceites salsas y especias,aceites,La Almazara del Olivar,36.5,EUR,0,14-11-2023
104,Aceite de oliva suave La Almazara del Olivar botella 1 l,aceites salsas y especias,aceites,La Almazara del Olivar,7.35,EUR,0,14-11-2023
101,Aceite refinado de girasol Diasol botella 1 l,aceites salsas y especias,aceites,Diasol,1.6,EUR,0,14-11-2023
12668,Aceite de orujo de oliva La Almazara del Olivar botella 1 l,aceites salsas y especias,aceites,La Almazara del Olivar,4.95,EUR,0,14-11-2023
216284,Aceite de oliva virgen La Almazara del Olivar botella 1 l,aceites salsas y especias,aceites,La Almazara del Olivar,8.25,EUR,0,14-11-2023
100,Aceite de oliva suave Carbonell botella 1 l,aceites salsas y especias,aceites,Carbonell,11.99,EUR,0,14-11-2023
1548,Aceite de oliva suave La española botella 1 l,aceites salsas y especias,aceites,La española,11.5,EUR,0,14-11-2023
18013,Aceite de oliva virgen extra Carbonell botella 750 ml,aceites salsas y especias,aceites,Carbonell,8.79,EUR,0,14-11-2023
49894,Aceite refinado de girasol Diasol garrafa 5 l,aceites salsas y especias,aceites,Diasol,7.5,EUR,0,14-11-2023
105,Aceite de oliva intenso La Almazara del Olivar botella 1 l,aceites salsas y especias,aceites,La Almazara del Olivar,7.35,EUR,0,14-11-2023
112529,Aceite de oliva virgen extra La Almazara del Olivar botella 1 l,aceites salsas y especias,aceites,La Almazara del Olivar,9.25,EUR,0,14-11-2023
227121,Aceite de oliva virgen La Almazara del Olivar garrafa 3 l,aceites salsas y especias,aceites,La Almazara del Olivar,24.6,EUR,0,14-11-2023
12360,Aceite de oliva virgen extra La Almazara del Olivar botella 750 ml,aceites salsas y especias,aceites,La Almazara del Olivar,7.6,EUR,0,14-11-2023
198607,Aceite de girasol especial para freír Koipe botella 1 l,aceites salsas y especias,aceites,Koipe,2.69,EUR,0,14-11-2023
283358,Aceite de oliva virgen extra Dcoop garrafa 3 l,aceites salsas y especias,aceites,Dcoop,34.95,EUR,0,14-11-2023
282336,Aceite de girasol La masía garrafa 5 l,aceites salsas y especias,aceites,La masía,9.95,EUR,0,14-11-2023
280400,Aceite de oliva virgen Coosur botella 1 l,aceites salsas y especias,aceites,Coosur,11.99,EUR,0,14-11-2023
193,Aceite de girasol Koipe botella 1 l,aceites salsas y especias,aceites,Koipe,2.59,EUR,0,14-11-2023
,,aceites salsas y especias,aceites,,,,,14-11-2023
53720,Mayonesa Salseo frasco 450 ml,aceites salsas y especias,mayonesa y otras salsas,Salseo,1.35,EUR,0,14-11-2023
209164,Mayonesa Salseo bote 500 ml,aceites salsas y especias,mayonesa y otras salsas,Salseo,1.89,EUR,0,14-11-2023
101007,Gran mayonesa Hellmanns frasco 450 ml,aceites salsas y especias,mayonesa y otras salsas,Hellmanns,3.25,EUR,0,14-11-2023
6847,Mayonesa Ybarra frasco 400 ml,aceites salsas y especias,mayonesa y otras salsas,Ybarra,2.19,EUR,0,14-11-2023
105554,Salsa bechamel Al diante brik 500 ml,aceites salsas y especias,mayonesa y otras salsas,Al diante,1.75,EUR,0,14-11-2023
178786,Mayonesa Hellmanns bote 430 ml,aceites salsas y especias,mayonesa y otras salsas,Hellmanns,3.25,EUR,0,14-11-2023
220347,Mayonesa casera Calvé frasco 430 ml,aceites salsas y especias,mayonesa y otras salsas,Calvé,2.65,EUR,0,14-11-2023
278955,Salsa fina original Ligeresa frasco 425 ml,aceites salsas y especias,mayonesa y otras salsas,Ligeresa,2.65,EUR,0,14-11-2023
285530,Salsa boloñesa Al diante frasco 300 g,aceites salsas y especias,mayonesa y otras salsas,Al diante,1.65,EUR,0,14-11-2023
79155,Salsa barbacoa Salseo bote 360 g,aceites salsas y especias,mayonesa y otras salsas,Salseo,1.09,EUR,0,14-11-2023
45706,Salsa ali oli Chovi tarrina 180 g,aceites salsas y especias,mayonesa y otras salsas,Chovi,1.35,EUR,0,14-11-2023
148579,Salsa ligera Salseo frasco 450 ml,aceites salsas y especias,mayonesa y otras salsas,Salseo,1.35,EUR,0,14-11-2023
79156,Salsa para hamburguesas Salseo bote 300 g,aceites salsas y especias,mayonesa y otras salsas,Salseo,1.69,EUR,0,14-11-2023
19441,Mayonesa Salseo bote 300 ml,aceites salsas y especias,mayonesa y otras salsas,Salseo,1.29,EUR,0,14-11-2023
285506,Salsa pesto verde Al diante frasco 185 g,aceites salsas y especias,mayonesa y otras salsas,Al diante,2.29,EUR,0,14-11-2023
144136,Salsa top down Ligeresa bote 430 ml,aceites salsas y especias,mayonesa y otras salsas,Ligeresa,2.65,EUR,0,14-11-2023
284524,Salsa ranchera Salseo bote 300 g,aceites salsas y especias,mayonesa y otras salsas,Salseo,1.55,EUR,0,14-11-2023
296094,Salsa kebab Ybarra bote 250 ml,aceites salsas y especias,mayonesa y otras salsas,Ybarra,1.98,EUR,0,14-11-2023
296489,Salsa miel y mostaza para ensaladas Chovi bote 250 ml,aceites salsas y especias,mayonesa y otras salsas,Chovi,1.95,EUR,0,14-11-2023
81337,Salsa de soja Heinz bote 150 ml,aceites salsas y especias,mayonesa y otras salsas,Heinz,2.49,EUR,0,14-11-2023
,,aceites salsas y especias,mayonesa y otras salsas,,,,,14-11-2023
171233,Manzana golden bolsa 1 kg,frutas,manzanas,,1.99,EUR,0,14-11-2023
11466,Manzana roja bolsa 1 kg,frutas,manzanas,,1.89,EUR,0,14-11-2023
65,Manzana roja granel 800 g,frutas,manzanas,,1.75,EUR,0,14-11-2023
42085,Manzana granny granel 800 g,frutas,manzanas,,1.75,EUR,0,14-11-2023
97,Manzana golden granel 1000 g,frutas,manzanas,,2.19,EUR,0,14-11-2023
54268,Manzana fuji bolsa 1 kg,frutas,manzanas,,2.19,EUR,0,14-11-2023
91,Manzana reineta granel 1000 g,frutas,manzanas,,2.59,EUR,0,14-11-2023
,,frutas,manzanas,,,,,14-11-2023
274051,Jamón serrano reserva Nuestra Alacena bandeja 200 g,charcuteria y quesos,jamon curado y paleta,Nuestra Alacena,3.39,EUR,0,14-11-2023
274059,Mini taquitos de jamón Nuestra Alacena bandeja 2 x 75 g,charcuteria y quesos,jamon curado y paleta,Nuestra Alacena,2.08,EUR,0,14-11-2023
274056,Paleta curada reserva Nuestra Alacena bandeja 200 g,charcuteria y quesos,jamon curado y paleta,Nuestra Alacena,3.55,EUR,0,14-11-2023
274058,Paleta de cebo ibérica 50% Nuestra Alacena bandeja 100 g,charcuteria y quesos,jamon curado y paleta,Nuestra Alacena,4.59,EUR,0,14-11-2023
274052,Jamón serrano reserva medias lonchas Nuestra Alacena bandeja 100 g,charcuteria y quesos,jamon curado y paleta,Nuestra Alacena,1.69,EUR,0,14-11-2023
274057,Jamón de cebo ibérico 50% Nuestra Alacena bandeja 90 g,charcuteria y quesos,jamon curado y paleta,Nuestra Alacena,3.67,EUR,25,14-11-2023
274055,Paleta curada reserva 50 % duroc Nuestra Alacena bandeja 110 g,charcuteria y quesos,jamon curado y paleta,Nuestra Alacena,2.59,EUR,0,14-11-2023
274053,Jamón serrano reserva Nuestra Alacena bandeja 120 g,charcuteria y quesos,jamon curado y paleta,Nuestra Alacena,2.59,EUR,0,14-11-2023
265993,Jamón curado Elpozo bandeja 2 x 90 g,charcuteria y quesos,jamon curado y paleta,Elpozo,3,EUR,0,14-11-2023
190103,Jamón curado bajo en sal Navidul sobre 68 g,charcuteria y quesos,jamon curado y paleta,Navidul,1.5,EUR,0,14-11-2023
293068,Pétalos de jamón serrano gran reserva 50% duroc Nuestra Alacena sobre 80 g,charcuteria y quesos,jamon curado y paleta,Nuestra Alacena,2.49,EUR,0,14-11-2023
262594,Jamón curado Elpozo sobre 115 g,charcuteria y quesos,jamon curado y paleta,Elpozo,1.65,EUR,17,14-11-2023
86666,Jamón serrano en taquitos Navidul bandeja 100 g,charcuteria y quesos,jamon curado y paleta,Navidul,2,EUR,0,14-11-2023
118111,Jamón curado Navidul sobre 50 g,charcuteria y quesos,jamon curado y paleta,Navidul,1.1,EUR,0,14-11-2023
274060,Pizcas de jamón de cebo ibérico 50 % Nuestra Alacena bandeja 60 g,charcuteria y quesos,jamon curado y paleta,Nuestra Alacena,1.99,EUR,0,14-11-2023
274061,Jamón curado en taco Nuestra Alacena bolsa 300 g,charcuteria y quesos,jamon curado y paleta,Nuestra Alacena,5.19,EUR,0,14-11-2023
296789,Paleta de cebo ibérica 50% Elpozo sobre 70 g,charcuteria y quesos,jamon curado y paleta,Elpozo,3.49,EUR,0,14-11-2023
296516,Jamón serrano gran reserva 50% duroc Boadas sobre 100 g,charcuteria y quesos,jamon curado y paleta,Boadas,2.79,EUR,0,14-11-2023
266303,Jamón de Salamanca selección premium Montecierzo 8 kg,charcuteria y quesos,jamon curado y paleta,Montecierzo,99,EUR,0,14-11-2023
265028,Jamón de cebo ibérico 50% Manuel de Montejo 8 kg,charcuteria y quesos,jamon curado y paleta,Manuel de Montejo,129,EUR,0,14-11-2023
,,charcuteria y quesos,jamon curado y paleta,,,,,14-11-2023
269409,Gel limpiador wc lejía perfumada Super Paco  botella 1 l,limpieza y hogar,limpieza bano y wc,Super Paco,1,EUR,0,14-11-2023
269407,Gel limpiador wc azul marino Super Paco  botella 1 l,limpieza y hogar,limpieza bano y wc,Super Paco,1.15,EUR,0,14-11-2023
269408,Gel limpiador wc pino Super Paco  botella 1 l,limpieza y hogar,limpieza bano y wc,Super Paco,1.15,EUR,0,14-11-2023
285541,Colgador para wc limón Super Paco  blister 2 unidades,limpieza y hogar,limpieza bano y wc,Super Paco,1.69,EUR,0,14-11-2023
285543,Colgador para wc floral Super Paco  blister 2 unidades,limpieza y hogar,limpieza bano y wc,Super Paco,1.69,EUR,0,14-11-2023
274786,Limpiador de baño acción total Super Paco  spray 750 ml,limpieza y hogar,limpieza bano y wc,Super Paco,1.79,EUR,0,14-11-2023
274783,Gel desatascador para tuberías Super Paco  botella 1 l,limpieza y hogar,limpieza bano y wc,Super Paco,1.99,EUR,0,14-11-2023
285542,Colgador para wc pino Super Paco  blister 2 unidades,limpieza y hogar,limpieza bano y wc,Super Paco,1.69,EUR,0,14-11-2023
285544,Colgador para wc agua azul Super Paco  blister 2 unidades,limpieza y hogar,limpieza bano y wc,Super Paco,1.69,EUR,0,14-11-2023
289546,Gel desinfectante wc aroma fresco Sanicentro   botella 1 l,limpieza y hogar,limpieza bano y wc,Sanicentro,1.89,EUR,0,14-11-2023
170686,Block wc pino poder activo Bref   blister 2 unidades,limpieza y hogar,limpieza bano y wc,Bref,2.89,EUR,0,14-11-2023
274842,Limpiador antical Super Paco  spray 750 ml,limpieza y hogar,limpieza bano y wc,Super Paco,1.69,EUR,0,14-11-2023
199564,Gel limpiador wc 4 en 1 Sanicentro   botella 1 l,limpieza y hogar,limpieza bano y wc,Sanicentro,1.89,EUR,0,14-11-2023
1856,Gel limpiador wc 3 en 1 océano Pato   botella 750 ml,limpieza y hogar,limpieza bano y wc,Pato,2.99,EUR,0,14-11-2023
146241,Discos activos aroma lima fresca Pato   caja 2 unidades,limpieza y hogar,limpieza bano y wc,Pato,5.29,EUR,0,14-11-2023
210850,Block wc azul poder activo Bref   blister 1 unidad,limpieza y hogar,limpieza bano y wc,Bref,2.15,EUR,0,14-11-2023
146104,Discos activos aparato aroma lima Pato   blister 1 unidad,limpieza y hogar,limpieza bano y wc,Pato,3.45,EUR,0,14-11-2023
275983,Block wc deluxe delicate magnolia Bref   blister 1 unidad,limpieza y hogar,limpieza bano y wc,Bref,2.19,EUR,0,14-11-2023
236996,Desatascador turbo Wc net   botella 500 ml,limpieza y hogar,limpieza bano y wc,Wc net,5.99,EUR,0,14-11-2023
162323,Desatascador de tuberías cabellos Wc net botella 1 l,limpieza y hogar,limpieza bano y wc,Wc net,6.99,EUR,0,14-11-2023
,,limpieza y hogar,limpieza bano y wc,,,,,14-11-2023
62403,Palitos de surimi refrigeradas MSC Mari Marinera bolsa 300 g,pescados mariscos y ahumados,gulas y surimi,Mari Marinera,1.89,EUR,0,14-11-2023
264682,Gulas clásicas refrigeradas MSC Mari Marinera bandeja 200 g,pescados mariscos y ahumados,gulas y surimi,Mari Marinera,2.79,EUR,0,14-11-2023
287250,Gulas con gambas Mari Marinera bandeja 200 g,pescados mariscos y ahumados,gulas y surimi,Mari Marinera,2.89,EUR,0,14-11-2023
107047,Gula del norte refrigeradas La gula del Norte bandeja 180 g,pescados mariscos y ahumados,gulas y surimi,La gula del Norte,5.99,EUR,0,14-11-2023
35499,Palitos de surimi Krissia bolsa 180 g,pescados mariscos y ahumados,gulas y surimi,Krissia,2.99,EUR,0,14-11-2023
26865,Surimi rallado refrigerado Krissia bolsa 125 g,pescados mariscos y ahumados,gulas y surimi,Krissia,1.99,EUR,0,14-11-2023
295204,Pintxo a la Donostiarra con Krissia Aguinamar tarrina 180 g,pescados mariscos y ahumados,gulas y surimi,Aguinamar,3.39,EUR,0,14-11-2023
21807,Del norte al ajillo La gula del Norte bolsa 130 g,pescados mariscos y ahumados,gulas y surimi,La gula del Norte,3.79,EUR,0,14-11-2023
,,pescados mariscos y ahumados,gulas y surimi,,,,,14-11-2023
288582,Estropajo salvauñas suciedad resistente Super Paco estuche 3 unidades,limpieza y hogar,utensilios de limpieza,Super Paco,0.99,EUR,0,14-11-2023
288570,Bayeta de microfibra multiusos pequeña Super Paco bolsa 3 unidades,limpieza y hogar,utensilios de limpieza,Super Paco,1.65,EUR,0,14-11-2023
41947,Fregona estampada super resistente Dia bolsa 1 unidad,limpieza y hogar,utensilios de limpieza,Dia,1.15,EUR,0,14-11-2023
288591,Fregona de hilo de microfibras especial suelos delicados Super Paco bolsa 1 unidad,limpieza y hogar,utensilios de limpieza,Super Paco,1.65,EUR,0,14-11-2023
288573,Bayetas suaves Super Paco bolsa 6 unidades,limpieza y hogar,utensilios de limpieza,Super Paco,1.1,EUR,0,14-11-2023
